MF: LIHC,METH: LIHC,GE: LIHC
0.04899817,0.006675112,0.26443547
0,0.006178489,0.051815085
0.024782006,0.14776625,0.07738316
0.049987227,0.010836083,0.012810993
0,0.03915938,0.024143403
0,0.036547743,0.10760699
0,0,0
0,0.012209496,0.037583265
0,0.22467628,0.040524106
0.050102793,0.38404396,0.35542014
0.024946285,0.12963863,0.029200701
0,0.002221258,0.009133283
0,0.28056493,0
0,0.031851485,0.006973805
0,0.001442545,0.01760182
0,0.000790199,0.039525736
0,0.003086717,0.005009325
0.025039287,0.03286301,0.1100434
0,0.05161781,0.027083626
0,0.001241434,0.03370423
0.025030268,0.02335578,0.012890056
0.024650568,0.038349114,0.0066704
0,0,0.004463391
0,0.055732716,0.00523722
0,0.004074126,0.018678403
0,0.03167854,0.034672603
0,0.13158697,0.010929574
0,0.00805359,0.004781403
0,0,0
0,0.00193077,0.00752894
0,0.002288625,0.024106115
0,9.04E-05,0.035373002
0,0,0.08576443
0,0.033393335,0.04513561
0.024901953,0,0.052491542
0,0.000140706,0.009013975
0.024979796,0.001139904,0.001819667
0,0.03223269,0.09654061
0,0.039819505,0
0.02489498,0.2844756,0.03143699
0.050030377,0.002438632,0.04350263
0.025049305,0.00048786,0.02910486
0,0,0
0,0.006338517,0.000497394
0,0.24043402,0.08412264
0.024991723,0.005745766,0.027396413
0,0.06264378,0.031868327
0,0.19190969,0.09902359
0,0.30757084,0.054305356
0.02493429,0.1845702,0.14070576
0,0.31962872,0.36356276
0,0.3316795,0
0,0.034888875,0.06628496
0,0.001723408,0.071833394
0,0.003775133,0.019951943
0,0.003834787,0.06370325
0,0.3076966,0.10264057
0,0.37239975,0
0.025012786,0.012279386,0.032482747
0,0.037680358,0.23753983
0.02505722,0.003281,0.000942559
0.024751788,0,0.13609515
0.025001634,0.032245755,0.03909487
0,0.000227516,0.08665363
0,0.004632823,0.051595476
0.025017472,0.0002049,0.072094835
0,0.010580984,0.01973865
0.023146689,0.004794851,0.006507666
0,0.021508338,0.1373768
0,0.002940644,0.084352605
0,0.03770071,0.055283144
0,0.018195396,0.14062466
0.049674474,0.001071496,0.015426552
0,0.001715411,0.017221106
0,0.027654082,0.01792348
0,0.045960158,0.079509
0.024996253,0.003623044,0.002005536
0,0,0
0.025011089,0.008949477,0.03621802
0,0.0553342,0.015234308
0,0.005048714,0.079770505
0,0.07489235,0.30964378
0,0.002005432,0.016540496
0,0.030286206,0.09353603
0.025037467,0.0677746,0.013797903
0,0.03471308,0.18613587
0,0.003683205,0.041040942
0,0.02011767,0.011008531
0,0.006805978,0.022021541
0,0.000200437,0.004660703
0.024976771,0.003286228,0.005199841
0.07403348,0.005820082,0.053382345
0,0.006247926,0.01962821
0,0.02384386,0.14775601
0,0.034039006,0.05274477
0,0.00651144,0.02807927
0.025042746,0.001495956,0.014918352
0,0.38893458,0.12174334
0,0.17881614,0.034451813
0.02503607,0.00408062,0.01534255
0,0,0
0.024797752,0,0.115910284
0.049954735,0.006745374,0.053186152
0.024995223,0.002544384,0.006485202
0.024866901,0.1512632,0.13188145
0.099658296,0.039012972,0.06222129
0,0.054619018,0.05221283
0.024861768,0.000342637,0.025454171
0.048845507,0.015921135,0.07163636
0.024914723,0.004088958,0.082925566
0.025039725,0.010847521,0.032298863
0,0.05998062,0.095510684
0.14918429,0.028363729,0.088870026
0,0.24747847,0.031682
0.049485456,0.013087887,0.07884395
0,0.001282383,0.06911498
0.024910988,0.10453601,0.041880902
0,0.019094922,0.009504161
0.02504163,0.073669285,0.037236277
0.024897818,0.010479245,0.000103702
0,0.4590638,0.113158286
0,0.015643679,0.05703572
0.04998312,0.003019464,0.039983153
0.024869792,0.013269437,0.08670594
0,0.24787185,0
0,0.27444324,0.03654325
0,0.014690267,0.079874754
0,0.07627423,0
0,0.025765387,0.09260149
0.04915168,0.16427256,0.16361035
0,0.001114125,0.005697116
0,0.10343816,0.020142881
0,0.015546895,0.044208683
0.024932645,0.01315233,0.14384621
0.025048057,0.21598077,0.026313487
0.049804457,0.0722605,0.002078756
0,0.00023793,0.057871584
0.02504644,0.0123281,0.119742736
0,0.001053399,0.02400963
0,0.015360102,0.039334938
0,0.008030421,0.032661226
0,0.011706804,0.032027666
0,0.007174857,0.05322238
0,0.02072369,0.043682743
0,0.003365222,0.14288382
0.025007475,0.011898349,0.02007226
0,0.04904674,0.020099219
0,0.012070029,0.020966178
0,0.02449229,0.047831967
0,0.45333937,0.0321903
0.024828866,0.006349307,0.10238242
0,0.3664167,0.11823137
0.024795184,0,0.012227429
0,0.004137129,0.05750593
0.04982984,0.37172666,0
0,0.34274113,0
0.025008893,0.003302485,0.042766716
0,0.058848176,0.054704364
0.024893124,0.011089919,0.12598856
0.050048053,0.119436055,0.055196356
0,0.05863389,0.02411574
0,0.022105874,0.014056001
0,0.043587778,0.02273771
0,0.002566659,0.02661986
0.048531238,0.03471745,0.27118188
0.025050243,0.09741405,0
0,0.00728335,0.035172682
0.050110344,0.003461653,0.023097347
0,0.070816346,0.31066203
0.025017312,0.030694798,0.03156602
0.049803335,0.024421088,0.13889118
0,0.01473046,0.054418907
0,0.09204373,0.2823975
0.024589885,0.2888306,0.010003375
0,0.003853577,0.021574914
0,0.027407479,0.08243477
0,0.008322088,0.08783306
0,0.010474363,0.13729674
0,0.001042822,0.025865357
0,0.034885705,0.028127398
0,0.013396681,0.012981851
0,0.12594149,0.12731926
0.024739165,0.00234398,0.015284119
0.04989987,0.05281745,0.10445774
0,0.005971354,0.011357387
0,0.002765533,0.044152252
0,0.3891058,0.060535338
0,0.023922177,0.045651767
0.025008973,0.13160202,0.04319103
0.024993213,0.024654165,0.031117713
0.024981963,0.000408868,0.06525411
0,0.031216033,0.09444388
0,0.27800304,0.13512138
0,0.07689025,0.014050471
0,0.004691475,0.039596714
0,0.008515553,0.011127833
0,0,0.057521645
0.050020874,0.014211328,0.045074284
0,0.008569405,0.03451667
0,0.000820048,0.04207179
0,0.057175208,0.014477412
0,0.003620074,0.033762276
0,0.008070681,0.003040226
0.049357884,0.105974965,0.2041451
0.025036365,0.058690075,0.028224336
0,0.003615364,0.08253834
0.025010474,0.052831993,0.41449526
0.050056063,0.023426205,0.19647428
0.02504447,0.27021247,0.01289052
0,0,0.06734673
0,0,0
0.10001134,0.007676811,0.030825816
0,0.010290765,0.028581804
0.024783732,0.003716295,0.004638554
0,0.0019369,0.001202411
0,0.041488983,0.039933108
0,0.021787468,0.012006645
0.025068862,0.15481555,0.20858775
0.02486915,0,0.012034853
0,0.002417455,0.09298277
0,0.41616395,0
0,0.41276607,0.35907903
0,0.08107988,0.08439814
0,0,0
0.025014438,0.013258487,0.07387529
0.024864256,0.026938906,0.068766445
0,0.027066229,0.041080814
0.024868825,0.002956491,0.095058575
0,0.14110486,0.17880757
0.05012099,0.006833031,0.001894222
0,0.001813827,0.04647362
0.024619298,0.042077914,0.053386103
0.07489361,0.27574483,0.048051164
0,0.008908701,0.011894264
0,0.010790581,0.19111513
0,0.004090198,0.076860294
0.09616754,0.020972019,0.003624697
0,0.06572181,0.015976937
0,0.35697594,0.012042355
0,0.17760645,0.17303956
0,0.003788229,0.017692229
0,0.15563728,0
0.025024459,0,0.05982197
0,0.007665079,0.04157311
0.050114468,0.15554103,0.1779141
0,0.3478511,0.004647601
0,0,0
0.025042037,0.69514734,0.7526833
0,0.023888635,0.064468525
0,0,0.03667629
0.024932653,0.0791832,0.05170947
0,0.030191286,0.02892481
0,0.001507611,0.027463984
0,0,0.020532763
0,0.46789256,0.124116726
0,0.009400549,0.046231955
0.07505449,0.14444283,0.26861414
0.04973355,0.023452317,0.013667168
0,0.05284448,0.065353066
0.024295617,0.24092694,0.024600629
0.024788741,0.005955522,0.022583807
0.02500594,0.000470391,0.052670307
0,0.042311244,0.04284234
0,0.005772608,0.050755486
0,0.002842273,0.10522739
0,0.006077684,0.022028113
0,0.003270275,0.051177457
0.024909444,0.008271301,0.019263318
0,0.000924676,0.004550055
0.02495553,0.051624615,0.071456134
0,0.007229513,0.06516918
0,0.12655763,0.034459017
0,0.36867383,0
0,0,0
0,0.020336043,0.08014056
0.02498678,0.09497888,0.003545913
0.025038987,0.07086433,0.042152885
0,0.02361202,0.007504312
0,0.011672798,0
0.024846846,0.001921287,0.057711523
0,0.10359588,0.117553435
0,0.010301903,0.006027316
0.025071356,0.00314677,0
0.16932671,0,0.011163327
0.025068324,0.3123671,0
0,0.053325336,0.11458552
0.024695426,0.001567598,0.09078976
0.02397307,0.000640351,0.009622153
0.024844034,0.31465295,0.051663887
0.02505997,0,0.06727691
0.025029365,0.000402958,0.001209243
0.024627402,0,0.026035797
0,0.008621182,0.04912648
0.050103188,0.32813975,0.119947016
0.050075263,0.20654123,0.04421555
0,0.00918028,0.004180946
0,0.015261021,0.006525195
0,0.001102191,0.015879147
0,0,0.244729
0,0.00021435,0.032068383
0,0.010707871,0.004419398
0,0.004149037,0.006593741
0.09951575,0.22315407,0.2491369
0,0.004538518,0.0636241
0,0.22779301,0.07523027
0,0.008069962,0.3329733
0,0.00097377,0.048443448
0,0.031845547,0.079383455
0,0.091050945,0.037819274
0,0.14760374,0.06933711
0.024947202,0,0.00635857
0.049827587,0.072353795,0.0788329
0,0.121767506,0.13412145
0,0.005136024,0.030625232
0,0.01046562,0.050605822
0,0,0.045052256
0,0.84177524,0.35968584
0,0.006223394,0.00023929
0,0.007126613,0.21454404
0.05007727,0.017295612,0.017820273
0,0.006519322,0.04317411
0.025017545,0.07729964,0.049726203
0,0.001342,0.06534423
0,0.54767966,0
0,0.007991283,0.051968403
0,0.001132144,0
0,0.06939673,0.036180384
0,0.003371561,0.045403447
0.024940016,0.000778226,0.07469142
0.049985513,0.002546754,0.029174937
0.024894226,0.005885125,0.23280767
0.13779242,0.086827405,0.103323564
0.024463912,0.014336851,0.0535475
0.025029277,0.002197885,0.023543254
0,0.12739576,0.009723363
0,0.01590468,0.009256619
0.024519656,0.006182327,0.009945851
0,0.013536056,0.114161104
0.024671284,0.2597122,0.29776877
0.025066717,0.5002901,0.056287173
0,0.022189353,0.06014304
0,0.18685463,0.086373776
0.02498368,0.11216122,0.010809713
0,0.1957409,0.057468947
0.025035651,0.026559263,0.05568418
0.025033778,0.07823586,0.009635202
0,0.032519948,0.008931498
0.049787413,0.012000331,4.97E-05
0.025047995,0.40410283,0.02881526
0,0.014371784,0.032858897
0,0.22724384,0
0,0.002277246,0.047538053
0,0.06098131,0.05969216
0,0.015589496,0.048802305
0.025002424,0.017454514,0.035552215
0,0.02331291,0.02410764
0,0.006761535,0.020042827
0.024873983,0,0.007960079
0.024783319,0,0.07470833
0,0.006486916,0.03325829
0.025062531,0.013029723,0.028654613
0,0.15177605,0.012707417
0.07501915,0.003965919,0.052120782
0.024879292,0.007211208,0.08009538
0,0,0.05865859
0.024980798,0.000382816,0.035583068
0,0.038983397,0.010187472
0.025051871,0.5033569,0.20566435
0,0.100128226,0.016490005
0,0.20668869,0
0.025060635,0.012535583,0.039032906
0.07512595,0.004103198,0.016643593
0,0.003404108,0.020377895
0.024743756,0.009841546,0.082105085
0,0.25773296,0.05137105
0,0.24090566,0.05584563
0,0.042966504,0.023281641
0,0,0.016381238
0.025041027,0.12787096,0
0,0.003128568,0.04891343
0,0.6222487,0
0,0.03027965,0.025517788
0,0.027052406,0.13326712
0,0.11851967,0.04288339
0.025026351,0.025458474,0.011998069
0.024940163,0.004021678,0.1397707
0,3.92E-06,0.093529284
0,0,0
0.07245401,0,0.026748152
0,0.020987803,0.14034781
0,0.007292328,0.052688304
0,0.072349936,0.034853976
0.04923402,0.093268394,0.050650764
0,0.026784489,0.07712916
0.02474934,0.06900103,0.017167598
0.025044298,0.012881809,0.023615167
0,0.000585294,0.006511572
0,0,0
0,0.021216575,0.070192695
0,0,0
0.025004996,0.002264527,0.033218835
0.07496806,0.002210531,0.121093094
0.02498068,0.000727285,0.04638545
0.049334604,0.019113068,0.07061411
0,0.00115789,0.14765966
0,0.07620939,0.05745053
0.025065083,0,0.119618274
0.025071029,0.48068863,0.3373369
0,0.002793779,0.025550688
0.049995296,0.14638247,0.05592373
0,0.025514212,0.26130107
0,5.62E-05,0.07863408
0.024975915,0.40925282,0.010707351
0,0.11696381,0.047154553
0,0.051974732,0.033656966
0,0.019479267,0.08574979
0,0.019599615,0.19784075
0,0,0.04852472
0.19940835,0.2923687,0
0.049351275,0.002435736,0.037979055
0,0.028802486,0.16857064
0,0.006012921,0.084647864
0.024889996,0.003935437,0.09741922
0,0,0.029610166
0,0.002364164,0.102221474
0,0.0900068,0.03189176
0,0.016775094,0.25438172
0,0,0.16911764
0,0.01500021,0.044239428
0.09844529,0.01612045,0.1476326
0,0.017467784,0.080767415
0,0.006490689,0.06730356
0.025013488,0.458576,0.0392746
0,0.004185015,0.15131834
0.024975602,0.020129811,0.021212159
0,0.001967412,0.09941302
0.049947415,0.34682226,0.06327412
0,0.024474323,0.047170725
0,0.3183901,0
0,0.012193053,0.021008637
0.025061836,0.001441214,0.012423414
0,0.003244354,0.13157722
0,0.007800523,0.08210459
0.025026476,0.067212515,0.07079793
0,0.07432195,0
0.04994245,0.012668307,0.06827752
0,0.011900731,0.10450248
0,0.006142397,0.016339133
0.12411131,0.008766607,0.000764763
0,0.024271505,0.11520854
0.025006602,0.06238207,0.13327384
0,0.01724579,0.018953936
0,0.01850664,0.015551918
0,0.011192235,0.0418257
0,0.01654349,0.000545804
0,0.034314357,0.001918993
0,0,0.004388532
0,0,0.08555194
0,0.003291724,0.042098347
0,0.17114922,0.05240152
0,0.011351639,0.08838006
0,0.001374656,0.04761037
0.074875236,0.39273572,0.1500336
0.024953105,0.046780564,0.06670477
0.024871139,0.00791797,0.042160805
0.02483338,0.002666773,0.043794915
0,0.02330618,0.058222316
0,0.052125126,0.17624332
0,0.004823289,0.06211185
0,0.03427724,0.05293233
0.049479663,0.08282283,0.27129918
0,0.13741729,0
0.025027534,0.003577771,0.033641677
0.025050964,0.015851915,0.15042919
0,0.003632857,0.037673175
0.020145025,0,0.077466615
0,0.038241915,0
0,0.042433035,0.114661224
0,0.0663074,0.030995596
0.074357726,0.002121327,0.032556158
0.049817238,0.5355238,0.1464686
0,0.26798052,0
0,0.005618746,0.044139717
0.025044223,0,0
0,0,0.26909617
0,0,0.02556192
0,0.006344123,0.020098113
0.024947492,0.002405065,0.036255274
0,0.006421075,0.079154156
0,0.18839927,0.07740398
0,0.09124529,0.045269042
0,0.30350468,0.6169783
0,0.003169334,0.029968474
0,0.046074376,0.045223057
0,0.004281972,0.30908027
0,0.025100896,0.005080813
0,0.014692422,0.027340014
0.074916184,0.003653484,0.12542377
0.024480054,0.008187835,0.003630481
0.049233824,0.004492624,0.055661004
0,0.003593697,0
0.04989723,0.16804802,0.014227875
0,0.005244964,0.053031098
0.025053035,0.039442398,0.032911357
0,0.037492584,0.045148414
0,0.008978209,0.022055719
0.025057511,0.09283356,0.009646002
0,0.016448125,0.040131044
0,0.006426004,0.017370766
0,0.55661416,0.093215555
0.09586534,0.007781144,0.012064941
0,0.008187694,0.09221476
0.024983637,0.14657101,0.28749886
0,0.000578109,0.021597318
0.024934778,0.012901994,0.01861121
0,0.003734698,0.08088063
0,0.017194849,0.026268205
0,0.21698292,0.033960793
0,0.020042852,0.1068379
0,0.029773248,0
0.048758894,0.001174498,0.025397282
0,0.34028354,0.18306871
0,0.22045322,0.03235804
0,0,0.044345707
0,0.025548385,0.13631041
0,0.043062333,0.28565595
0,0.044017915,0.05121616
0.025072312,0.049883865,0
0.025056044,0.087851636,0.15504287
0,0.39516783,0
0,0.5668408,0
0,0,0.14442757
0,0.4367601,0.11629822
0.025072055,0.1250567,0.12959225
0,0.036222808,0.042376366
0,0,0
0.024981093,0.3874103,0
0,0.00990837,0.07744805
0,0.045744643,0.023435958
0,0.002511608,0.1434851
0,0.014572809,0.0999335
0.049514316,0.002860379,0.033442568
0,0.008340373,0.002885754
0,0,0.16306667
0.025052056,0.09506177,0.19073083
0,0.02263711,0.112146854
0,0.2878413,0
0.024902314,0.007737469,0.062132146
0.024892634,0.003061961,0.029069966
0.025029644,0.00194942,0.0205499
0.049235847,0.001451761,0.052487154
0,0.004378666,0.046711322
0.025041552,0.020712107,0.031950876
0,0.019212559,0.03508923
0.024511294,0.001297518,0.003975807
0,0.00375452,0.060668107
0.025027499,0.048655394,0.039193656
0,0.002505166,0.038963597
0,0.003564887,0.048636124
0,0.039058365,0.114544675
0.024829125,0,0.055048823
0.024547743,0.030048857,0.008629493
0,0.2670827,0.16822617
0,0,0.09954848
0,0.13754155,0.09679327
0,0.05534027,0.008091248
0,0.060784087,0.08112426
0,0.015346201,0.16225918
0.024755409,0.4242112,0.13855867
0,0.008252803,0.009875037
0,0.012606873,0.038172215
0.024935616,0.006807319,0.033004712
0,0.18744366,0.035098907
0.024988238,0.00197084,0.019894559
0,0.058029182,0.03867297
0.025062293,0.20325221,0.011620906
0,0,0
0,0.036230046,0.112471804
0.025014611,0.052757714,0.061801553
0,0.32407957,0.1188999
0.025033938,0.001220633,0.06222525
0.024796482,0.13142812,0.30336985
0,0.031801153,0.07510136
0,0.11327018,0.08752193
0,0,0.021330534
0,0,0.024428206
0.04967414,0.12908494,0.124374986
0,0.037904005,0.017556742
0,0.000298743,0.08122059
0,0,0
0,0.000361289,0.019981986
0,0.05511599,0.008003802
0,0.01756981,0.007936109
0.025007054,0.003271447,0.025626184
0.049908742,0.1137852,0.004369683
0.024892204,0.026298448,0.035039376
0,0.011661765,0.03362056
0.024968287,0.001536734,0.11911485
0.02503029,0.010411087,0.035095125
0.024890553,0.037787918,0.0029253
0.02487509,0.01166229,0.007652388
0,0.009520957,0.08724542
0,0.006510683,0.056784306
0,0.10436869,0.003545056
0.024955727,0,0.02761001
0.025066352,0.001239025,0.08257409
0.025013607,0.001788477,0.04255196
0,0.003096275,0.021705128
0,0.021448474,0.037357192
0,0.001980631,0.053494833
0.024740415,0.003191438,0.007769166
0,0.001616648,0.063294545
0,0.005066544,0.045021065
0.025049262,0,0.17303956
0.05007592,0.34632596,0
0.02503982,0.013199481,0.009480584
0,0,0.072914846
0,0.14586703,0.14657141
0,0.000686795,0.066187225
0.02503268,0.015949465,0.022535346
0.024572866,0.012944839,0.029308597
0.024953064,0.009820499,0.050601866
0.12502688,0.19526152,0.1492713
0,0.10012912,0.023413364
0,0.001793106,0.04207462
0,0.003017429,0.025568753
0.049990907,0.012241867,0.010973396
0.025037559,0.006396041,0.045551635
0,0.23459981,0.09482585
0,0.01838254,0.1793446
0,0.002205104,0.037559453
0.07284374,0.001563879,0.08241471
0.024480175,0.001403241,0.07735673
0,0.42082772,0
0,0.00125209,0.022542637
0.050011314,0.002594586,0.054336
0.14734864,0.004825775,0.12160373
0,0.006350037,0.039966602
0,0.008795087,0.028578127
0,0.06475478,0.009137033
0.024566999,0,0.021541638
0.024790619,0.004234703,0.031146724
0,0.13737544,0.07731887
0.025028707,0.4041512,0.1419745
0,0.006997244,0.040463723
0,0.000710474,0.017076831
0,0.013188632,0.03465316
0,0.000203595,0.018907098
0.050010473,0.029196193,0.007073102
0.024706962,0.003802058,0.003233163
0.024973787,0.06625026,0.120947644
0,0.017383428,0.004104388
0.02502556,0.13235453,0.25094682
0,0.18181036,0.022831148
0,0.011196834,0.056429494
0.024884751,0.071453236,0.034816597
0.024919918,0.001516508,0.018002063
0.024973191,0.025644837,0.025770197
