MF: LUAD,METH: LUAD,GE: LUAD
0,0.008644825,0.034766678
0.058205307,0,0.12997553
0.02035389,0.011642759,0.048796397
0,0.018431377,0.05209648
0,0.08335483,0.12967019
0,0.014164748,0.14418054
0.02009518,0.003099823,0.045644205
0.060937237,0.034353744,0.019051908
0.02047109,0.41571808,0.004543641
0,0.005259934,0
0.05843399,0.05932364,0.044369552
0.019677196,0.006566574,0.17578912
0.04063335,0.08613572,0.019336471
0.061186302,0.009993658,0.014931394
0,0.10911226,0.06805819
0.040860046,0.003222034,0.22528031
0,0.13162938,0.022715695
0.020493846,0.002914788,0.23334634
0,0.018489154,0.054537367
0.020544885,0.003066414,0.01587701
0,0.004095881,0.08346975
0.04085609,0.13180879,0
0.020513713,0.003704862,0.014047833
0,0.10481091,0.16589843
0,0.021547027,0.08560814
0,0.017654717,0.05728139
0,0.042980094,0.17092113
0,0.024883304,0
0.01997143,0.005178012,0.1311905
0,0.003045641,0.013042063
0.02049256,0.18474694,0.12488528
0.07620745,0.03579984,0.005251335
0.04078437,0.030767841,0.053965643
0,0.047806006,0.28944495
0.10119922,0.124663465,0.15408343
0.040105045,0.05571623,0.19359384
0,0.028173704,0.009992613
0,0.000144248,0.045374226
0.040959734,0.003965038,0.007650453
0.040934596,0.09195343,0.15623954
0.100806415,0.27155542,0.27857435
0,0.004390364,0.013734692
0.020429762,0.12465898,0.38329992
0,0.0038142,0.018310448
0,0.009328693,0.009609741
0.040809277,0.07298394,0.08749725
0.020486092,0.063766025,0.09324342
0.10195611,0.010472406,0.23675732
0,0.015054358,0.05226751
0,0.004468814,0.01971053
0,0,0.012393506
0,0.00880608,0.007722075
0.020467633,0.000602759,0.011216031
0,0.00898703,0.035996597
0,0,0
0.040832356,0,0.038827922
0.040165205,0,0.047999583
0.020529596,0.034823406,0.07252343
0.020110365,0.022881253,0.02762482
0.05959337,0.017113447,0.015666408
0.020291127,0.007134602,0.011864563
0,0.08588769,0.001767841
0.019823309,0,0.014381437
0.11475723,0.005276026,0.060577042
0,0.4607682,0
0.020291917,0.07093757,0.053319
0.020559784,0.19603838,0.430087
0,0.012633394,0.039626066
0,0.03570743,0.06364793
0,0.007220669,0.013541938
0.020367235,0.2290878,0.13284716
0,0.059525356,0.22898933
0.02023125,0,0.07995687
0.019282518,0.09183464,0.06919495
0,0.03418067,0.08064077
0,0.42028788,0.047490273
0,0.15496045,0.17727424
0,0.03688681,0.04288567
0,0.008900747,0.0675146
0,0.00362902,0.026069624
0.040127244,0.007393214,0.034000725
0,0.1848964,0
0.061361622,0.002274862,0.016209044
0.020485885,0.004440612,0.028150588
0.060849432,0.011030642,0.013800611
0,0.002933264,0.011526161
0,0.042726833,0.04486339
0,0.005068921,0.032960784
0.020443061,0.003104279,0.023960419
0.01944935,0.22400014,0.061574403
0,0.06664606,0.017696094
0.04079498,0.007392305,0.029435532
0.018751707,0.0322337,0.06622355
0.09627193,0.106803104,0.1791565
0,0.19573684,0.20365621
0,0.003591396,0.021610707
0,0.015342668,0.078060314
0.061005596,0.004949689,0.12901011
0,0.008673522,0.010292624
0,0.06812872,0.013876717
0,0,0.100076914
0,0.022158641,0.043681376
0.020524828,0.00648727,0.070121095
0.081198,0.33465493,0.12839551
0,0.040069964,0.037365153
0.08003057,0.07141273,0.07307932
0.02042808,0.003920824,0.016160285
0.020479716,0.07062398,0.017170288
0,0.002921249,0.004353648
0.019502291,0.065310165,0.040893503
0.020510186,0.003003724,0.03169779
0,0.2722216,0.15020502
0,0.016236495,0.041538954
0.020156674,0.017452488,0.027169377
0,0.015997179,0.025822595
0.020555472,0.24170016,0.3567409
0.060640372,0.007657828,0.07045548
0,0.37024292,0.19178008
0,0.06163941,0.00442039
0.020513924,0.000633048,0.15410748
0.020419993,0.005066359,0.04037217
0,0.110805504,0.05436298
0.020462573,0.00259978,0.039303865
1,0.22358786,0.36394295
0,0.10285561,0.039825596
0,0.14834598,0.38982666
0.01976818,0.01219562,0.043301754
0,0.028924154,0.027297847
0,0.005489542,0.053352065
0,0.007604701,0.016980842
0,0.057178624,0.07692042
0.17939293,0.3645361,0.0824879
0.02031505,0.16165748,0.015831973
0.061560243,0.61197174,0.10125536
0.061359238,0.009704823,0.016641004
0.037936796,0.000528091,0.06536251
0,0.015952848,0.01862006
0,0.025997637,0.022746015
0.09688352,0.7518017,0.042313635
0.12132404,0.025000494,0
0,0.05931663,0.10648762
0,0.001845548,0.054608878
0,0.00655588,0.051041324
0,0.003311675,0.11488469
0.0409109,0,0.15719652
0,0.2385613,0.16631666
0,0.024730643,0.015798142
0.058527146,0.011938893,0.02937797
0,0.2707221,0
0,0.110878214,0.001550341
0,0.00655435,0.026210634
0,0.21018681,0.08989976
0.020497061,0.007660904,0.001043644
0,0.021187007,0.024110949
0.020546,0.003073346,0.038212832
0,0.000710574,0.02031135
0,0.016158234,0.06586328
0.061244603,0.029277224,0.06110149
0,0,0.015776392
0,0.009306329,0.06665128
0,0.05380459,0.007955799
0.020392971,0,0.09245661
0,0.007435488,0.05494718
0.040620647,0.00932381,0.014510912
0.039064392,0.22639282,0.28070363
0,0.24731681,0.115176536
0,0.012275872,0.04453208
0,0,0.013767104
0,0,0.065262556
0,0.006577421,0.07346157
0,0,0.021080483
0.020526456,0.4316602,0.15065546
0.02039708,0.006137732,0.04701968
0,0.14464734,0.008196693
0,0.016954547,0.11486049
0,0.2934146,0.120739006
0,0,0
0,0,0
0.020080743,0.017892152,0.06738427
0.040858876,0.006811552,0.018372903
0,0.024589187,0.022200862
0.13918824,0.0838056,0.12949397
0,0.14126286,0.24795534
0,0.024386667,0.006369995
0.040303744,0.073356494,0.16299401
0,0,0.005832503
0.020298153,0.030588835,0.002333933
0,0.057822324,0.20560336
0,0.16780727,0.09225099
0,0.015197451,0.18502118
0.039406274,0.03795109,0.28243658
0.040621758,0.018913932,0.0644991
0.020522295,0.016187308,0.03512471
0,0.053269416,0.03226306
0.040414482,0.000653997,0.027769053
0,0.006164315,0.00123686
0,0.003159471,0.09534413
0.020494338,0.002723362,0.01370442
0.02028107,0.1470558,0.39778042
0,0.00047022,0.02498532
0,0.1680131,0.13104545
0,0.30233818,0.2757542
0.020165423,0.49995038,0.09936567
0.0204996,0.002517488,0.024914162
0,0.006558679,0.05453895
0,0.20999539,0.01883696
0.020440439,0.011799241,0.082761034
0,0.04066753,0.10348803
0.020446677,0.07559063,0.04772569
0.020136392,0.23107156,0.019549202
0,0.007077891,0.007766759
0,0.011514563,0.013876717
0.08059092,0.15819623,0.04332543
0,0.028623538,0.033269152
0.020285513,0.48018345,0.18579127
0,0.007712424,0.019976538
0.020330843,0.002792593,0.021261716
0.020061102,0.040529374,0.021347322
0,0.17420469,0.028358059
0.020480316,0.052603595,0.068339184
0.020526865,0.013555454,0.06382305
0.08005307,0.33930388,0.26922807
0.04022952,0.3541686,0.019010305
0,0.091156006,0.052142486
0,0.08766468,0.0701657
0,0.01460812,0.07955097
0.020428319,0.03959825,0.051149923
0.12108599,0.29333276,0.35796714
0.040675554,0,0.090170294
0.020557858,0.22110406,0.18192947
0,0.34583843,0.033964347
0.040737454,0.00333711,0.011316588
0,0.038613286,0.030752227
0.020412937,0.03372424,0.068010725
0,0.13162501,0.107010685
0,0.014642588,0.025051175
0.040883955,0.016690018,0.016835079
0,0.01707664,0.17711757
0,0.02679372,0.062447406
0.06078418,0.001904764,0.11588112
0.02021793,0.025809275,0.0678409
0,0.013321053,0.011326183
0.020272816,0.005897446,0.006537243
0,0.033211693,0.13910875
0,0.12837133,0.008997529
0.038398806,0,0.012568737
0,0.025562443,0.001260898
0,0.006455923,0.03290737
0,0.017996624,0.09754293
0,0.006540748,0.011156567
0,0.111917086,0.13255757
0.040671553,0.020507751,0.19159804
0,0.050145794,0.07046096
0.020475961,0.098880626,0.0604498
0.04052037,0,0.035743173
0.04085396,0.061050404,0.016587831
0.040970925,0.009867872,0.009161011
0.019095939,0.0011416,0.005506615
0.041013554,0.43294734,0.106556706
0,0.001653178,0.044025853
0,0.001000718,0.029506816
0,0.003208714,0.072912455
0,0.009458756,0.16019472
0,0.06724747,0.071537025
0.061379746,0.327946,0.18169999
0.020348078,0.074003875,0.024063807
0,0.013691649,0.15359719
0,0.031666275,0.002119003
0.020444494,0.01363099,0.011205049
0,0.06391572,0.042967457
0.039394323,0.16681638,0.060425356
0,0.116566926,0.06401687
0.05945367,0,0.3373886
0.098033994,0.15266481,0.077191375
0,0.01688819,0.056945276
0.020517189,0.20508936,0.07271487
0.020260094,0.0184922,0.0409212
0,0.031931728,0.027628498
0.019910717,0.085557565,0.008947095
0.02054301,0.09130773,0.3432784
0.020402377,0.115467265,0.46367714
0,0.004769951,0.07580441
0.060147274,0.04144806,0.012337999
0.04014729,0.08653382,0.10987808
0.020274932,0.00295177,0.19077808
0.040625777,0.001905786,0.10150386
0.039992955,0.059623256,0.003504659
0.040902205,0.06311648,0.000343901
0,0.115978286,0.27644303
0,0.058862165,0.14746228
0.020497061,0.25951555,0.22770749
0.020387609,0.019169278,0.048811443
0.040785916,0.005340011,0.03132212
0,0.003911637,0.006852336
0,0.29930112,0.24815594
0,0.001920066,0.20411931
0.040100206,0.33394808,0.22838719
0.02049676,0.2784201,0.02838171
0.061162267,0.29144326,0.14067689
0.020330481,0.028057666,0.055355698
0,0.012420857,0.041674607
0.098427355,0.00073903,0.13548905
0,0.38142473,0.08099203
0.02024814,0.05734922,0.06137621
0.019257607,0.000143855,0.021665972
0,0.06730798,0.018044826
0,0.02927652,0.048865568
0,0.022983886,0.0330095
0.020069791,0,0.0094339
0.01917796,0.005955165,0.035069015
0,0.050026707,0.015264193
0.04067429,0.04816917,0.25198436
0,0.020611886,0.036072694
0,0.001254791,0.014849117
0,0.03668523,0.004487372
0.020479685,0.7395013,0
0,0.004282747,0.030606966
0,0.011975131,0.028100818
0.020278638,0.005207469,0.019672377
0,0.11401519,0.08602946
0,0.005673632,0.016356181
0,0.005623067,0.071419135
0.020318408,0.03451756,0.009167075
0,0.002847079,0.036359835
0.04059513,0.006058871,0.005435435
0.020123195,0.056640632,0.03052388
0,0.016474254,0.029244408
0.040530257,0.09591855,0.029341012
0,0.029028393,0.12732306
0.020198753,0.004136476,0.024041744
0,0.014448665,0.051201332
0,0.07873671,0.027545523
0,0.000596363,0.25808996
0.020341113,0,0.017312009
0.020462157,0.1631435,0.085860625
0,0,0.004058634
0.019511033,0.027038563,0.014769694
0,0,0
0,0.06884971,0.040820528
0.1220974,0.017371282,0.060107496
0.020407734,0.033279013,0.01491902
0,0.28162262,0.016361034
0,0.033400577,0.005747122
0.040228665,0.003798555,0.05268763
0.020226039,0.0845122,0.019627135
0,0.011840766,0.022687867
0.020456873,0.013166943,0.116069555
0.020337,0.007810434,0.013519362
0.020446941,0.008379557,0.08986086
0.036889818,0.024020778,0.11017198
0.020192148,0.02180129,0.0353739
0,1.07E-05,0.023908732
0,0.007417719,0.04925908
0,0.020429656,0.10393707
0.04101338,0.050990075,0
0,0.015284752,0.059025317
0,0.06567104,0.038875088
0,0,0.013560703
0,0.13442387,0.1574418
0.0384391,0.05812946,0.14861456
0.02052602,0.015984569,0.0769287
0.060806107,0.1226876,0.014998012
0.020456137,0.006800639,0.0457016
0.020169552,0.020135136,0.012966518
0,0.006714088,0.044221915
0,0,0
0.018396115,0.002358425,0.1642246
0,0.38079292,0.012347306
0.02047363,0.15410861,0.27901086
0.020037523,0.43219587,9.60E-05
0,0.007498619,0.03747459
0,0.003850628,0.38289976
0,0.20647427,0.17535268
0,0.004308049,0.16275497
0,0.056335315,0.000180409
0,0.002263129,0.023858305
0,0.038614556,0.050034955
0,0.11713151,0.03943208
0,0.000965829,0.003971097
0,0.01674263,0.012672313
0.040473267,0.03120774,0.05664159
0.020486679,0,0.028654203
0,0.011599951,0.011134804
0.03946872,0.001278027,0.108208
0,0.027007444,0.04322357
0.020463629,0.011405815,0.033102926
0,0.0373207,0.018395357
0.060426816,0,0
0.040830456,0.005498866,0.032240346
0.020542465,0.060932793,0.022738477
0,0.002696525,0.11233077
0,0,0.21235558
0.019789092,0.06040844,0.08637
0,0,0.059001554
0.020381564,0.006212466,0.079036295
0,0.003044646,0.0475935
0.02040425,0.086958036,0.058048468
0.040516507,0.33826423,0
0,0.17397591,0.18094185
0,0.013668603,0.020257462
0.020399023,0.000706066,0.03068513
0,0,0
0.019495187,0.006344368,0.05396152
0.020487169,0.3666209,0.0810485
0,0.009802981,0.06691063
0.02051156,0.11640646,0.03264877
0.020153578,0.25173736,0.24449217
0,0.18878752,0.13401313
0.020377409,0.06550998,0.020427171
0,0.12600349,0.5180075
0,0.6599864,0
0,0.031165438,0.04204523
0.020289682,0.000961927,0.020075954
0,8.46E-06,0.044251926
0,0.004252717,0.030889643
0,0.12449261,0.112898655
0,0.2197879,0.5311664
0.040717598,0.01947453,0.014942716
0.020108076,0.023979168,0.21279527
0.02051119,0.011861953,0.01812167
0,0,0.061367873
0.02040059,0.043845084,0.059062228
0.075587735,0.001179664,0.012754811
0.020301405,0.000569854,0.027158786
0.020541985,0.00459294,0.07251242
0.081407584,0.001015471,0.05538967
0.057085156,0.013163211,0.04660769
0.020365978,0.08343832,0.074410066
0.060404368,0.001726269,0.10001779
0,0.029522302,0.024438092
0,0.015564858,0.064894676
0,0.00441886,0.01190745
0,0.005238572,0.001281633
0.020417847,0.031533793,0.05434236
0.03996005,0.035677895,0.21580827
0,0.002298821,0.010242896
0,0,0
0.020165022,0.003471206,0.06260059
0.02055143,0.12703405,0.22595543
0,0.013554856,0.061319176
0.02054876,0.36567646,0.17241092
0,0.01824644,0.07274613
0.020511987,0.001095812,0.005523307
0,0.020000387,0.04697877
0,0.05150278,0.037327237
0,0.011405327,0.029427135
0,0.02560084,0.02043112
0.020377882,0.007620864,0.04198905
0,0.003087793,0.013872216
0.020205341,0.004115908,0.013427314
0.040640883,0.02919894,0.008027433
0.04063489,0.026005447,0.04375066
0.020533621,0.053485166,0.39918405
0,0.004632508,0.02047282
0,0.002685632,0.021539586
0.04092016,0.008916431,0.08746571
0,0.29026213,0.1638464
0.020338997,0.1003718,0.094650745
0.020480711,0.002498563,0.001750371
0,0,0
0.04081182,0,0.11039282
0,0.019393602,0.022665685
0.020430256,0.00791074,0.008331519
0.020539124,0.048781455,0.10666506
0.041010547,0.062357448,0.02950201
0.058578223,0.0866775,0.032949712
0.020296898,0.001497463,0.033995856
0.018540954,0.015602673,0.000925847
0.020181593,0.01762848,0.007516382
0,0.010642009,0.039747793
0,0.056449864,0.029678797
0.04088467,0.020504344,0.003987344
0.020470409,0.034701575,0.04707995
0.077448145,0.002574859,0.002315685
0,0.002772337,0.050978646
0,0.08581202,0.030113678
0.04092487,0.048988152,0.054223828
0,0.057775736,0.104570106
0.041045703,0.09099274,0.078419
0,0.3119608,0.019453945
0.040460218,0.05092705,0.011207785
0.040260784,0.005400471,0.056238353
0,0.040908847,0.011130781
0,0.08467342,0
0,0.6938405,0.019849889
0,0.003824985,0.013625321
0,0.1789227,0
0,0.029993927,0.08455478
0.07698936,0.019015387,0.12467459
0,0.00061192,0.04802764
0.07816963,0.042706985,0.017416278
0.020263493,0.025932284,0.024592688
0.03973647,0.016710358,0.006087715
0.020442037,0.13296068,0.24659607
0.13727699,0.39420432,0.115560085
0,0.092960745,0.033688407
0.020348802,0.07589309,0.13488719
0,0.008464081,0.031926293
0,0.000426325,0.04904782
0.04044887,0.001200045,0.06825648
0.02055737,0.006537296,0.011512651
0,0.00821477,0.070481665
0,0.013269668,0.015955696
0,0.03654202,0.31252375
0,0.004525465,0.04203488
0,0.041656155,0.023885835
0,0.011081864,0.000901617
0.01829255,0.000571848,0.029363764
0.020454898,0.13019924,0.19413239
0,0.002391253,0.062440574
0,0.014954482,0.13752267
0.03922123,0,0.035472363
0,0.005213905,0.08770944
0.02036004,0.32538158,0.16926546
0,0.29923663,0.5176032
0.02041829,0.004580291,0.048470274
0.041019794,0.14729802,0.057525523
0.07978057,0.0731975,0.06558093
0.14341325,0.34324333,0.066903956
0.020534694,0.039986208,0.011369844
0,0.007082047,0.10578186
0,0.10704862,0.051428065
0,0.007043293,0.11827464
0.019592848,0.6685435,0.089303136
0.040813494,0.3815726,0
0,0.003148145,0.011372182
0,0.011198969,0.013675861
0,0.008056819,0.08871707
0,0.02370362,0.10356159
0,0.004103433,0.09858376
0,0.01320353,0.05516914
0,0.03999843,0.35939026
0,0.41947457,0.076663986
0,0.007452076,0.056839287
0.0366442,0.043253843,0.12780309
0,0.05232304,0.06588113
0,0.03917924,0.021706887
0.03744833,0.007520608,0.001329973
0,0.005980574,0.098336965
0,0.037202448,0.055580158
0.020485073,0.04820443,0.16444941
0.035312176,0.003173067,0.05551557
0,0.060283896,0.07615815
0.0405878,0.004808974,0.014599902
0,0.008095788,0.016017225
0.020546358,0.1748913,0.11542336
0.020402713,0.015948035,0.02494972
0.020523202,0.09565753,0.051166482
0,0.04802336,0.048860017
0.020512486,0.006640762,0.02611985
0,0.024910968,0.05796723
0,0.006557139,0.24563257
0.040851735,0.002258777,0.042109825
0,0.00172764,0.019998923
0,0.006131484,0.025082668
0,0,0.023250852
0.020510126,0.011041128,0.032895412
0,0.001609242,0.051298022
0.020453313,0.001919035,0.014369438
0,0.036516488,0.013811392
0.061490096,0.008146786,0.031193051
0.040783852,0.005717168,0.04545302
0.020424807,0.005261329,0.27313885
0,0.026725907,0.042422332
0,0.003360685,0.045085087
0,0.05660027,0.38591987
0.04062809,0.046275966,0.14527155
0,0.003318292,0.034640763
0.020408835,0,0.026237775
0,0,0
0,0.00858371,0.030015614
0,0.000638255,0.032927077
0.019248966,0.000473984,0.045817588
0,0.002265882,0.13440278
0,0.035391837,0.074125834
0,0.005103613,0.034079038
0,0.06898539,0.0782005
0,0,0.062270716
0.039646447,0.009627463,0.054256745
0,0.23265633,0
0,0.09168239,0.45343205
0.04110212,0.057977658,0.01545848
0,0,0
0,0.007602826,0.027025012
0,0.049611423,0.029521106
0.020158738,0.020441564,0.027402855
0.020354278,0.020892194,0.09170634
0,0.046632413,0.059067115
0.02043786,0.003182317,0.01004806
0,0.002859613,0.055448655
0,0.10110201,0.1389453
0.04065902,0.55674136,0.011675175
0.019857913,0.004498923,0.04968855
0,0.008988221,0.13416772
0,0.004957323,0.07163949
0.019768989,0.024425352,0.04724583
0.02052623,0.06137015,0.006702784
0.02048386,0.36285993,0.014758238
0,0.074447714,0.05479926
0,0.011297297,0.018390793
0.020000748,0.024353351,0.1475834
0.020515673,0,0.12844165
0.020496882,0.001844091,0.01196508
0,0.064996645,0.010980524
0.020523263,0.037713446,0.078788616
0,0,0.35268584
0.04107782,0.29730156,0.41206226
0,0.013975663,0.23273505
0,0,0.12398738
0.020502767,0.19587724,0.071651004
0.04041422,0.013058891,0.1010265
0.041055292,0.007001611,0.005477183
0.020491827,0,0.053539712
0.061350714,0.2577429,0.004022577
0.020232221,0.003400016,0.026159791
0,0.16346548,0.040602885
0.020384004,0.17301995,0.1696934
