MF: BRCA,METH: BRCA,GE: BRCA
0.005308551,0.020095,0.027911192
0,0.008661154,0.04427667
0.005302072,0.08343358,0.025984121
0.005294641,0.011626254,0.004434208
0.015823325,0.17607333,0.060369577
0.005300287,0.115792245,0.003226955
0.010620734,0.14200689,0.030811427
0.02104685,0.04664466,0.0732525
0.010450651,0.026633052,0.020147705
0.005307986,0.21548152,0.22064732
0.005314331,0.014386836,0.07267242
0,0.057258118,0.037017122
0.005293933,0,0.08955481
0,0.062469874,0.09558831
0.015916549,0.10156893,0.32344675
0,0.3601306,0.112546235
0,0.21336752,0.116961956
0.005284101,0.073750325,0.062150363
0.005314241,0.019912891,0.02060333
0.005270362,0.57135546,0.22360815
0.021029325,0.066604614,0.08333447
0.026067244,0.002865392,0.008217779
0.047581244,0.0461807,0.032855462
0.005313492,0.000768975,0.022952696
0.010600185,0.013622873,0.017714676
0,0,0
0.00529568,0.04328636,0.031060806
0,0.008301249,0.002416255
0.00531118,0.05092844,0.06735419
0.024765428,0.53229517,0.06848435
0.02034488,6.91E-05,0.010820594
0.005291617,0.001109526,0.013603658
0.005309236,0.005659485,0.007027478
0.015734341,0.17689191,0.33022016
0.005273451,0.29633406,0.096619934
0.015844744,0.06677122,0.09241013
0.005249831,0.18705127,0.07300435
0,0,0.006468639
0.021049013,0.003425599,0.048259716
0,0.52359635,0.019073732
0,0.109657764,0.1342267
0.026385954,0.001564558,0.096540436
0.024788108,0.009830021,0.00369001
0.015704425,0.011380338,0.009069887
0.005301605,0.001870703,0.060304206
0.015844306,0.001212932,0.047429863
0.010582249,0.05947715,0.0456903
0,0.027981961,0.1901888
0.005303858,0,0.36237296
0.010607032,0.25125524,0.116588384
0.010623327,0.071533605,0.0659636
0.015669437,0.03267936,0.11627047
0.005308103,0.3947434,0.038550686
0,0.011043265,0.012373358
0.010445917,0.006657777,0.041608073
0,0.028010374,0.024346951
0.005302985,0.003254127,0.07672187
0.01591273,0.007512946,0.06366825
0.010250619,0.000603395,0.16862434
0.03657234,0.00076419,0.01802052
0.030797608,0.007896334,0.003471293
0,0.19031672,0.16753301
0,0.075624585,0.1169415
0,0.5591065,0.24660432
0.03682262,0.017471325,0.07723348
0.010585903,0.2658036,0.18555102
0,0.006384711,0.011670793
0.010403393,0.000335011,0.10065902
0.015945163,0.000720076,0.021225218
0.010383994,0.001742463,0.017761944
0.02081451,0.004058729,0.004163362
0.010563782,0.036197927,0.04116884
0.010616326,0.000926116,0.02407098
0,0.038038235,0.044794727
0.010455111,0.011242206,0.4110575
0.005140449,0.008564148,0.000762565
0.010493856,0.052344613,0.029726133
0.015569311,0.01494709,0.03842835
0.015828146,0.005078478,0.006212162
0,0.003652338,0.021581938
0,0.006798983,0.09003857
0.009657908,0.001069586,0.014315858
0.026092296,0.41122764,0.49404317
0.01590049,0.08330504,0.18151848
0,0.002553941,0.057138562
0.005274006,0.03075855,0.025278835
0,0.001942311,0.39409003
0.010604407,0.1555309,0.23030804
0,0.000912895,0.00583063
0.036956605,0.012299921,0.010625929
0.010468214,0.0089765,0.041234516
0,0.054416448,0.014115109
0.010597838,0.040194698,0.40576574
0.005300625,0.01768252,0.011181725
0.010628604,0.002462677,0.040557366
0.005310857,0.01001671,0.09204227
0,0.002839765,0.030212892
0.010591828,0.11666356,0.18917881
0.005272456,0.079425,0.008229203
0.036820088,0.08426081,0.03684591
0,0,0.13294756
0.005300516,0.024349075,0.002683389
0.005291819,0.33228165,0.4584583
0.015743604,0.086847715,0.20516367
0.015897479,0.013206544,0.004711831
0.11550053,0.12476374,0.038743462
0.010504378,0.14269474,0.3023049
0.005303907,0.10398664,0.2783332
0,0.022304345,0.09456559
0.005279189,0.005890458,0.0805214
0.010442681,0.006660176,0.05110032
0.015896406,0,0.02656332
0,0.02481268,0.015344976
0.005314744,0.1480995,0.009546497
0.015497179,0.001890398,0.071538985
0.010618978,0.002434518,0.020535577
0.015916035,0.000904282,0.034112703
0.010478295,0.009459574,0.014037082
0.015932623,0.015693145,0.058143012
0.015914207,0.007236149,0.008890766
0.005301714,0.1751454,0.060847607
0.010617274,0.02252125,0.006555286
0.00528557,0.009843975,0.018035382
0,0.001771155,0
0.005309705,0.009322125,0.0352458
0,0.029453041,0.0909928
0.005297071,0.18072993,0.08550478
0,0.3763692,0.1201886
0.005314956,0.549109,0
0.010606998,0.09893736,0.3988052
0.010589778,0.15763739,0.17210528
0.015839892,0.082612984,0.03291401
0.005228018,0.03165804,0.07508515
0.005302353,0.00118022,0.025001282
0.010565945,0.11441163,0.001435052
0,0.004296329,0.035620313
0.005290535,0.010876072,0.032544777
0,0.081748836,0.14792487
0.005306275,0.14746584,0.21317635
0.030932732,0.4818537,0.13577169
0.031175515,0.075362824,0.002077671
0.015723746,0,0.18119875
0.005286618,0.4376125,0.45038593
0.029844185,0.20427412,0.20889436
0.010276072,0.1068493,0.35242388
0,0.007388189,0.07205735
0.005285445,0.047656845,0.027253674
0.08372449,0.169538,0.054079607
0.036782045,0.01383472,0.065721065
0.010596631,0.005182419,0.005391333
0.015876673,0.020400828,0.038668185
0.010433113,0,0.15653205
0.005303517,0.060997672,0.031851627
0.01579857,0.2073519,0.006108626
0.010246377,0,0.021882435
0.005293705,0,0.057835475
0.010487832,0.1004765,0.03543618
0.010346732,0.19959445,0.10944541
0.004834665,0.06256695,0.11840873
0.01582283,0.26562074,0.041003197
0,0.008968331,0.13450463
0,0.3556417,0.000338707
0.005245153,0.015384117,0.008050419
0.010278679,0.13165547,0.06765532
0,0.18037866,0.10423387
0.020772282,0.34307083,0.13860786
0.01051141,0.022754725,0.0553463
0.005205101,0.14954346,0.20249765
0,0.30405158,0.057028428
0,0.38952333,0.3722227
0.01584935,0,0.036020085
0.00527741,0,0.017866638
0.00530887,0.076536454,0.05693617
0.005302337,0.00152373,0.002195447
0.02637145,0,0.17123972
0.005311281,0.008625792,0.3753136
0.005313325,0.021163922,0.052856494
0,0.001029249,0
0.005306228,0.06974576,0.4572189
0.021128891,0.036116723,0.034774594
0,0.15484343,0.23415159
0.015816033,0.1997135,0.068796
0.005309095,0.0001924,0.047614314
0.015313311,0.000350779,0.02585829
0.030949164,0.12223892,0.051853307
0.015929209,0.004952002,0.05806035
0.05292832,0.008199533,0.14414321
0.026555967,0.000858126,0.001295744
0.026376901,0.7407463,0.30092174
0.010386229,0.005458688,0.045377832
0.005310962,0.004640015,0.030159313
0,0.006681966,0.001885945
0.005302228,0.028691925,0.046515316
0.03130499,0.093721375,0.023856945
0.010482696,0.003933496,0.014251648
0,0.000126714,0.041349098
0.010428674,0.025594665,0.005520127
0.01580048,0.004300586,0.3807479
0,0.047846936,0.08630024
0.005312294,0,0.018287241
0.005294005,0.003313739,0.008556637
0,0.00909872,0.05920494
0.005310356,0.023465425,0.020865554
0.010598614,0.003846739,0.020940056
0.005179881,0.000581836,0.019945841
0.021207307,0.000345042,0.052539937
0.03703688,0.07479857,0.013269643
0,0.017237602,0.07710623
0.010593066,0.007775019,0.005535861
0.005312866,0.00133086,0.046352558
0,0.003133102,0.056225624
0,0.043424707,0.010124742
0,0.008971917,0
0.005312485,0.009633309,0.025363596
0,0.000199535,0.016370049
0,0.004044801,0.062515534
0.005288123,0.004369666,0.062266316
0,0.001539762,0.005467917
0.010554574,0.014657227,0.060822383
0.010040269,0.028528068,0.019791696
0.02652199,0.017023757,0.06798888
0.005311237,0.005908599,0.004595836
0,0.022178367,0.021145254
0.010592736,0.016825292,0.03218889
0,0.041065812,0.019088248
0.005297434,0.009117362,0.17075205
0,0.017397577,0.008155474
0.005311773,0.003513571,0.01687919
0,0.042173084,0.062123943
0.010625104,0.07762203,0.055695344
0,0.012581934,0.026467098
0.005308881,0.08758849,0.04602749
0,0.029480658,0.08177305
0,0.003844407,0.018304478
0.01586809,0.099938065,0.098855145
0.015934903,0.022969898,0.02443685
0.00531453,0.029535744,0.13895091
0.00530677,0.001859754,0.002206714
0.026514957,0.004958027,0.022247087
0,0.004500645,0.03792827
0.005249214,0.050789278,0.044373546
0,0.018561125,0.027499404
0,0.07044813,0.000705557
0.005307377,0.12887394,0.014601928
0,0.14909904,0.026660856
0.020827828,0.008968617,0.017809339
0.010604694,0.10813902,0.046011135
0.005280971,0,0.08585821
0.005311827,0,0.063029
0,0,0.15335086
0.010595997,0.011836416,0.012535018
0.005314233,0.025054537,0.14313994
0.010581609,0.00338595,0.017261907
0.005302946,0.004374472,0.1880974
0.010616709,0.04029973,0.07889113
0,0.004745945,0.04841554
0.026268696,0.00392247,0.025803924
0,0.04353951,0.030810723
0.005309362,0.15009227,0.12916258
0.005311113,0.033016503,0.03681248
0.005313562,0.36595932,0
0.00531429,0.24595314,0
0.005310965,0.12520045,0.028743958
0,0.001952553,0.052319635
0,0.01705372,0.017105129
0.031434268,0.006070533,0.07524372
0.010530576,0.014740178,0.027918765
0.015929718,0.55752796,0.075343765
0.01062715,0.8773874,0.032424293
0.005314026,0.06296336,0.04297859
0.005315412,0.68905854,0.1381697
0.010616771,0.3599846,0
0.010607142,0.2589567,0.14028332
0.005291196,0,0.0579744
0.010586459,0.002304932,0.02209967
0.031120073,0,0.029489148
0.010532928,0.020022474,0.0477172
0.0212133,0.37985346,0.24403621
0.005313835,0.011121026,0.065599166
0.00529305,0.022011856,0.000851993
0.026541991,0.013071524,0.000431607
0.005305544,0.036275897,0.04910351
0.015731052,0.063091464,0.5312011
0,0.014121726,0.072090745
0.015738182,0.024002135,0.054306783
0.010115977,0.001354805,0.005073135
0.005289723,0.000379683,0.010075145
0.01593314,0.003401934,0.016169665
0,0.005865576,0.021268077
0.005304243,0.001151411,0.07647064
0,0.004568852,0.003368595
0,0.056106783,0.017323973
0,0,0.17356504
0.005238951,0.11782486,0.05683419
0.01586422,0.006668457,0.032694153
0.005304916,0.20038986,0.1118888
0.005292785,0,0.10620706
0.005307391,0.0193444,0.012833227
0,0.010895192,0.0304496
0.005309568,0.018340578,0.020374104
0.005239905,0.22593452,0.032601494
0.015756771,0.19311324,0
0,0.001278421,0.004853972
0.005262347,0.014625286,0.15258676
0,0.000155077,0.13029324
0,0.30042008,8.50E-05
0.021021567,0,0.012867439
0.005310654,0.06961922,0.014355256
0.015835738,0.06263332,0.16978101
0.015369208,0.003001517,0.001672942
0.030690812,0.018802928,0.03168163
0.005308988,0.02215779,0.014471633
0,0.010942767,0.013629753
0.005234235,0.011320954,0.005976658
0.005242196,0.020619996,0.028229458
0,0,0.025851076
0,0.22785054,0.05637763
0.005288224,0.002286688,0.08354873
0,0.006117512,0.010167864
0.021216135,0.012287701,0.013880735
0.010600179,0.15463398,0.049109366
0.005314304,0.27042583,0
0.01590218,0.009880198,0.028680863
0.005314436,0.19593427,0
0.005314386,0.055296347,0
0,0.006016485,0.001265578
0.010539913,0.034035522,0.031173768
0.01593807,0.0017956,0.011023453
0.010593233,0.020936953,0.010452533
0.004927473,0.000628701,0.06444603
0.010561927,0.027995342,0.118452445
0.015881285,0.002353353,0.03913537
0.010573524,0.000924485,0.031012163
0.005309179,0.61957765,0.14240822
0,0.1419741,0.23280455
0.015939714,0.26524907,0
0.005312968,0.24393821,0
0.005303048,0.05012473,0.04060834
0.015921079,0.006225613,0.22708556
0.005279787,0.010949403,0.31993234
0.021248035,0.29849693,0.10998692
0,0,0.22323541
0.010495993,0.096771784,0.08439645
0.005310586,0.2692394,0.17837313
0.005308607,0.15084101,0.08218027
0,0.03311884,0.12578942
0.005299795,0.05182847,0.057429854
0.010591461,0.002917258,0.10152073
0.005303038,0.001386348,0.007662076
0.03674131,0.009037848,0.09770833
0.005270946,0.18317252,0.21020795
0.010583707,0.022340873,0.025249852
0.015901996,0.31851527,0.19936189
0,0.34059066,0.22918719
0,0.045045633,0.06308713
0.005314959,0.012442583,0.043418728
0.010591462,0.48703545,0.09158468
0.010533141,0.07593434,0.054655425
0.020751065,0.04203004,0.12644291
0,0.09285876,0.19418563
0.062167257,0.08715124,0.005083109
0.010588352,0.00330174,0.15455954
0,0.084470436,0.014421801
0.010467644,0.006667233,0.024414402
0,0,0
0.015852459,0.002427131,0.15665631
0.005310242,0.039564583,0.071912885
0,0.14751865,0.15647928
0,0.026155781,0.009344867
0,0.010297908,0.038470436
0.015839893,0.24393065,0.06422006
0.010409909,0.004008574,0.023478411
0,0.003619753,0.024810955
0,0.013021138,0.010062406
0.01575781,0.002350935,0.15435939
0.00531447,0.056957368,0.11164169
0,0.009777811,0.124693535
0.005250753,0.15379778,0.1268892
0,0.028699514,0.02332012
0.010539475,0.018727716,0.026584884
0,0.06174867,0.03641775
0.015717752,0.010165874,0.096292146
0,0.004277394,0.19959408
0.005304154,0.008077793,0.028968412
0,0.08980741,0.14304432
0.02122818,0.15574564,0.41103855
0.010619726,0.04518644,0.103210114
0,0.011294752,0.018890308
0.010582799,0,0.1598793
0.010603759,0,0.07751748
0.010629886,0.4118124,0.021863282
0.005305037,0.027561158,0.023246326
0.015889328,0.078041516,0.05590385
0,0.000544347,0.06413288
0,0.000976202,0.06962123
0.00531364,0.08654728,0.1846633
0.010601047,0.01652988,0.011197467
0.010627228,0.020880446,0.106744744
0.005305229,0.20594253,0.20534036
0,0.109488375,0.16140841
0,0.005900216,0.102120526
0.015920427,0.174724,0.049840625
0,0.001178558,0.000933101
0.009167898,0.07662693,0.003511921
0.005310061,0.008458422,0.0040164
0.005290489,0.04694468,0.007342183
0.005311449,0,0.1071967
0.01059334,0.005051811,0.036000643
0.00526878,0.003840054,0.014670086
0.005306961,0.29554835,0.060029007
0.005305445,0.007873652,0.005016653
0,0.33478492,0.03500567
0.005290033,0.04520228,0.07748792
0.010506889,0.5650714,0.43291762
0,0.027802397,0.20671514
0.015708644,0.009201575,0.12320738
0.00531241,0.001348299,0.098584354
0.031558394,0.021353103,0.036106095
0,0.010937196,0.010939413
0,0,0.090740435
0.005018811,0.011925394,0.112724334
0.015844075,0.30151537,0.0738436
0,0.004148166,0.008420992
0.026176982,0.037153814,0.01399528
0.01583326,0.023884326,0.10459846
0,0.36903334,0.08717583
0.005307748,0.016082367,0.010343454
0,0.015031213,0.036037087
0.005313724,0,0.25490698
0.010599325,0.065247096,0.16198303
0,0.1582088,0.028669668
0,0.004699905,0.079346634
0,0.37768176,0
0.01057995,0.43979776,0.32071698
0,0.059015423,0.054148484
0,0.039667748,0.006147092
0,0.004879234,0.28002438
0,0.28705332,0
0,0.13287365,0.34800962
0.015938202,0.016962448,0.063346155
0.005253999,0.003500232,0.020033298
0,0.025468474,0.05823388
0.010593438,0.58522826,0.16656463
0.015755624,0,0.05362304
0,0.003208765,0.09186052
0.005294655,0.010755318,0.23524874
0,0,0
0.015529408,0.070678234,0.1200104
0.005295925,0.010999596,0.037160665
0.07823856,0.009592448,0.06593974
0.00530344,0.031175658,0.028632542
0,0,0.001875876
0,0,0.051170293
0.005294932,0.13775983,0.14854895
0.020973062,0.026879083,0.079817735
0.015849827,0.19124414,0.11072508
0.010581831,0.04207228,0.10033692
0,0.019592809,0.32194865
0,0.09363569,0.03947544
0.005309979,0.006441925,0.020213354
0.005308087,0.13901895,0.07393641
0.010622369,0.09078733,0.044433255
0.009857527,0.005337567,0.03116906
0.010356368,9.54E-05,0.064789325
0.01583869,0.011719046,0.068794735
0,0.000826791,0.070695736
0,0.024610601,0.044890128
0.010567545,0.031565543,0.03587759
0.015227485,0.000406342,0.0368859
0,0.00860498,0.08393231
0.005306044,0.22964199,0.21108925
0.010542726,0.011515216,0.10051685
0,0.074663445,0.24865875
0,0.034921907,0.29953027
0.010623691,0.23920874,0.27709764
0.021128656,0.017695256,0.003410437
0.010508521,0.001720086,0.08229786
0.010543848,5.00E-05,0.043453023
0.0052467,0.004049846,0.052216373
0.010054004,0.000497728,0.07195751
0,0.21457998,0.13579105
0.021176673,0.35321233,0.006444571
0.010541836,0.008821338,0.000622647
0.005310441,0.109101966,0.036609214
0.010616549,0.002733822,0.0723028
0.005222708,0.046157163,0.06633494
0,0.002675782,0.013758812
0,0.00125017,0.025641762
0.005315711,0.001597154,0.09026147
0.02118245,0.11694276,0.006825807
0.005301218,0.12015001,0.21509026
0.010623077,0,0.027979568
0.010590402,0.11979632,0.035539843
0,0.06457698,0.09581661
0.021106096,0.002749722,0.05160035
0.005311888,0.008877558,0.004305825
0,0.001179263,0.06777522
0.005135527,0.008398221,0.021488812
0.005302793,0.006177785,0.034828
0.015936594,0.011447856,0.01246185
0.010620343,0.21272069,0.2695327
0.026174413,0.38822645,0.13015316
0.005205679,0.01663722,0.18402171
0.005295028,0.011055824,0.2591659
0.005299959,0.01325852,0.007266504
0.005306823,0.106494404,0.011111883
0.005313715,0.007618236,0.028920049
0.01588857,0,0.40366238
0.010483435,0.005772519,0.28382644
0.015920054,0.5079846,0.14477125
0.005169625,0.1058271,0.033092156
0.0991857,0.004759471,0.035059012
0.021129623,0.60972834,0.2469566
0.004813982,0.058701944,0.043910816
0.010219481,0.00097009,0.075171776
0,0,0
0.005311808,0.28026175,0.21941938
0.010615125,0.10390095,0.07746383
0,0.4927025,0.106290564
0.005314491,3.25E-05,0.061197765
0.015837764,0,0.12423303
0.005298004,0.008680034,0.027771013
0.005195658,0.03708331,0.11089438
0,0.020538768,0.022823758
0,0.062582284,0.08094947
0.005283651,0.002044371,0.018309675
0,0.007563287,0.0654049
0.005223949,0.002381959,0.03164945
0.010526653,0.010783864,0.04513186
0,0.018606378,0.027297515
0.005287119,0.15615736,0.070884734
0,0.028652526,0.006482597
0.020142863,0.004444489,0.050356295
0.010617047,0.01612134,0.03872349
0.005302663,0.15778416,0.41126525
0.015792934,0.00092492,0.042612184
0,0.1021224,0.118986614
0,0.004602793,0.00482449
0.005310072,0.002676983,0.07171412
0.005300573,0.022812549,0.18923914
0.010594122,0.056149513,0.18553174
0.02566821,0.14978024,0.28044298
0,0.04555661,0.18498111
0.010586528,0.00489142,0.025245355
0,0.14780234,0.11021527
0.021182993,0.055373073,0.09376623
0,0.1063025,0.0786686
0.010559995,0.006592317,0.032010593
0,0.002411772,0.014869131
0.010546923,0.12366663,0.000123037
0.005303755,0.20252655,0.083527476
0,0,0.4750173
0.005278278,0.005728548,0.001351044
0,0.5768801,0.27388084
0.01054247,0.002940396,0.11592855
0.00531102,0.007211215,0.059000168
0.005314425,0.00517558,0.10179256
0.005304052,0.41298744,0.15932907
0,0.0893177,0.117523745
0.010601733,0.27756578,0.24300136
0.021234198,0.006623966,0.019800087
0.015875345,0.047727346,0.03246419
0,0.002283159,0
0.005238444,0.016858725,0.005977019
0,0.050265756,0.025389472
0.010283087,0.002443968,0.037079174
0,0.37316033,0.015742231
