A,B,C
0.030563543,0.2616965,0.32703432
0,0.0182085,0.205703
0.030716408,0.08362934,0.14911865
0.060903024,0.002534299,0.033212345
0,0.002547786,0.15174706
0,0.012226794,0.023473706
0,0.006206233,0.13575526
0,0.020897713,0.017992076
0.030755365,0.011123379,0.022359254
0,0.001909936,0.038633313
0,0.031886857,0.002939079
0,0.004191489,0.014528301
0.030438533,0.001767851,0.012042259
0,0.006918982,0.34961626
0.12172854,0.005657328,0.015064635
0,0.098717615,0.04749717
0,0.041096907,0.024978826
0.060800653,0.005078367,0.030120183
0,0.013066642,0.012042259
0.030776694,0.014875901,0.05184075
0.08943617,0.00897863,0.20883949
0.12004181,0.20616247,0.4286211
0.060770128,0.012914457,0.09495713
0.030582748,0.28153268,0.010931926
0,0.20097315,0.08986162
0.061490927,0.009013965,0.34248635
0.060460735,0.430977,0.23725207
0,0.020960012,0.010779273
0,0.009718282,0.07218424
0.030597286,0.00523334,0.013619244
0,0.1603556,0.009595864
0.030738518,0.049600706,0.49727258
0.030691564,0.039864887,0.017913919
0.12301012,0.02010511,0.0138021
0.06034422,0.025954483,0.094453
0.06093828,0.018928632,0.024142757
0.12242214,0.12423258,0.23539756
0.060783055,0.1735922,0.023184935
0.030604944,0.001642829,0.14292218
0.030424379,0,0.04803378
0.06077259,0.09459617,0.16635445
0,0.33116773,0.25969264
0,0.011647075,0.068950735
0.0593081,0.016871281,0.071014695
0.12062431,0.009702907,0.04748475
0.030606499,0.48425353,0.060371704
0.0610365,0.1179043,0.065453716
0,0.24350312,0.25790355
0.06010604,0.015198206,0.042573694
0.030653952,0.006121516,0.006342244
0,0,0.08929603
0,0.010104886,0.010321315
0.030761719,0.21119268,0.031941924
0,0.040877115,0.06587388
0,0.016910749,0.000817141
0.030396871,0.047186468,0.018162955
0,0.010371974,0.006329929
0,0.025679741,0.05411113
0.030670963,0.024073878,0.036635973
0.030216346,0.053851634,0.053753268
0.060987137,0.005411755,0.03296583
0,0.001541867,0.01385016
0,0.018466918,0
0.09191555,0.027581422,0.028473226
0,0.04385566,0.058520306
0,0.062005647,0.07583775
0,0.32153004,0.26010042
0,0.22618835,0.24330771
0.120161496,0.054911826,0.1081978
0,0.30928233,0.02565663
0.061197933,0.14013337,0.2244659
0.030579964,0.036090028,0.009901118
0,0.003585134,0.0396828
0,0.041571725,0.047386218
0,0.006917866,0.030687533
0,0.024635162,0.04899814
0,0.36526573,0.016512638
0,0.2124694,0.2287096
0.030667488,0.21000178,0.115562126
0.029019335,0.07653106,0.06554152
0,0,0.42461014
0,0.07366973,0.27598718
0.030427927,0.08698158,0.24103744
0,0.44074446,0
0.030434862,0.005890541,0.07517424
0.08990841,0.14220802,0.07208678
0.14576381,0.24477649,0.058473144
0.029611753,0.005899744,0.11857844
0.06115355,0.005922318,0.07646151
0,0.08867712,0.041113555
0.030569913,0,0.29532495
0.02873695,0.066819385,0.027624922
0.03023065,0.07522854,0.13950238
0,0,0.060943384
0,0,0.027826339
0,0.069541894,0.019252772
0,0.035559505,0.044393174
0.03003776,0.000897156,0.18033403
0.056979395,0.18187709,0.1526192
0,0.011165836,0.040486887
0.030533891,0.004161065,0.014054158
0,0.003034922,0.00543412
0,0.1502552,0.061141107
0.030322986,0.007761416,0.15451118
0.030133177,0.1506417,0.07349067
0.08673488,0.012253286,0.067346714
0.030727213,0.11331083,0.07249624
0,0.56035584,0.16397633
0,0.5439866,0.077132665
0,0,0.060721572
0.0579393,0,0.05158107
0,0.22874576,0.057671085
0,0.034095053,0.046812978
0.060304724,0,0.081169784
0,0.00081317,0.3279728
0.061459918,0.084811784,0.07889397
0,0.011933268,0
0.0305606,0.033557,0.06135975
0.030103263,0.006786657,0.039849304
0,0.2642298,0.11355893
0.06059886,0.08469232,0.020771952
0.030657109,0.019178858,0.02068215
0.119601354,0.004946313,0.001378227
0.08915265,0.19934155,0.21704127
0,0.023653196,0.048415456
0.11967253,0.018433847,0.18081856
0.06134667,0.008527375,0.004661406
0.060645092,0.46882755,0.13954905
0,0.00879743,0.019061677
0.030533765,0.017480984,0.03887833
0,0.016107079,0.000803072
0,0.013747817,0.02549835
0.061065726,0.2999799,0.044682425
0.030202167,0.003807132,0.007155167
0,0.003281785,0.021377947
0.060603753,0.049322017,0.009950628
0.030534245,0.001754809,0.2436155
0,0.065755405,0.09456931
0.030706808,0,0.037468433
0,0.16863279,0.07727741
0,0.006189636,0.0652671
0,0.031234052,0.018660143
0.030639919,0.011270714,0.032317586
0.0305764,0.007542375,0.010413035
0,0.006360663,0.003075784
0.030427346,0.005886601,0.025380397
0.09179098,0.004693992,0.04087853
0,0.007466346,0.057174556
0.030684216,0.008666808,0.08439905
0,0.008666614,0.07493906
0,0.020184135,0.05498467
0,0.002975152,0
0,0.011212596,0.043545745
0,0.008222422,0.004876186
0,0.00724433,0.005250226
0,0.012153651,0.02869503
0,0.009819836,0.038786825
0.03072051,0.071085446,0.03825604
0.030588608,0.035921898,0.030043982
0.06101539,0.016569246,0.062453806
0,0.012578932,0.000986628
0.08806504,0.035044186,0.0168829
0.030755382,0.022079343,0.054555643
0,0.014052839,0.038598496
0,0.02179157,0.14689142
0,0.051766776,0.020558055
0,0.010289633,0.07127131
0,0.14699037,0.011073852
0,0.076474905,0.11888631
0,0.1676415,0.067444146
0,0.18677725,0.02687254
0.03076483,0.097483434,0.06748536
0.030714182,0.001148678,0.02158111
0,0.062768966,0.03298392
0.122956485,0.025182817,0.03828915
0,0.21928084,0.07418963
0,0.010068188,0.01714104
0,0.057510164,0.0223004
0.030055664,0.011176295,0.072990134
0,0.003758613,0.117079906
0,0.05296641,0.15148371
0.03066263,0.001241876,0.16232605
0,0.01677749,0.13980132
0,0.16827346,0.11012269
0.057631325,0.022122368,0.024445953
0,0.075833514,0.059454866
0,0,0.06759841
0,0,0.017408654
0.030454623,0,0.14033343
0.030741798,0.006761461,0.04364095
0.030724324,0.012114641,0.05429424
0,0.005148869,0.011692418
0.030184345,0.028923389,0.06916618
0.030745612,0.011062962,0.06208479
0.028971232,0.014602584,0.07191064
0,0.034684576,0.035994165
0.03074583,0.03551774,0.002538662
0,0.05366673,0.107489824
0.061479457,0.02109961,0.01751481
0,0.56727815,0
0,0.355311,0
0,0.020445313,0.019956749
0,0.014771337,0.14951245
0,0.017105173,0.02211008
0.058987446,0.14557189,0.018875297
0.029744312,0.014813211,0.1083049
0,0.4167801,0.071499586
0,0.8137374,0.07360775
0.030769661,0.14330862,0.08636511
0,0.5485905,0.22922783
0.061229307,0.41470817,0
0,0.25554737,0.000904967
0,0,0.026222762
0,0.011854772,0.030072127
0.11579932,0,0.066054806
0,0.032450315,0.050665967
0,0.48740926,0.10321536
0,0.21002327,0.062379915
0,0.005240826,0.007092887
0.09169351,0.027069941,0.018448405
0,0.12297454,0.016013663
0.09152751,0.015551348,0
0.060389824,0.005494223,0.19615977
0.02993025,0.05001373,0.038916763
0.03010399,0.007580841,0.031360187
0,0.006230309,0.010051021
0.030246386,0.00884731,0.016551437
0,0.01813034,0.046791855
0,0.007304716,0.05844929
0,0.01420526,0.028848745
0,0.10713577,0.024423726
0,0,0.2926229
0,0.09904077,0.096665464
0.030368853,0.014189069,0.063976616
0,0.17845657,0.055379216
0,0,0.019685728
0,0.003976625,0.026438883
0,0.027545946,0.07292974
0.030728096,0.019921418,0.038748454
0,0.11480753,0.000605256
0,0.22819227,0
0,0.006013557,0.05097745
0,0.003890508,0.0542373
0.02991234,0.019672088,0.021078803
0.09123346,0.13223796,0.046270538
0,0,0.059630193
0,0.11241688,0.09151972
0.030755803,0.13143782,0.22073856
0.03046436,0.020596642,0.14217706
0.030197453,0.09014163,0.008406779
0,0.027234875,0.015039972
0,0.004222197,0.010508403
0.030407004,0.002675857,0.03297974
0,0.05030132,0.005140362
0,0,0.09062887
0,0.09089577,0.076062575
0,0.000186256,0.03925559
0.06095947,0.011187296,0.020626534
0,0.012946676,0.08785367
0,0.11761028,0.036226608
0,0.24332517,0
0,0.06498238,0.03212797
0.030487752,0.16289628,0.17179044
0.03077612,0.26289785,0
0,0.01652281,0.025963454
0,0.17072181,0.001904945
0,0.006221916,0.002012812
0.030709386,0.019119406,0.009693142
0.030697597,0.013554329,0.052869648
0,0.061916802,0.09261248
0,0.02008283,0.009733822
0,0.001016246,0.014725052
0,0.31830224,0.10361623
0.030356728,0.309977,0.1816697
0.030765677,0.5255193,0.16481106
0.030766252,0.5944411,0
0.12174272,0.12500079,0.06821458
0,0.028539028,0.038609408
0,0.06948027,0.18104458
0,0.042663146,0.12103157
0,0,0.12754019
0.030730166,0.35701635,0.016803205
0.030617552,0.18626225,0.006984565
0.030626703,0.046013728,0.15601307
0.030475711,0.012434049,0.015596327
0,0.008727104,0.072228596
0,0.004653548,0.14840224
0,0.03219433,0.050424438
0,0.006805947,0.11320675
0,0.2870447,0.13939956
0.03064175,0.007302462,0.05252714
0,0.20208941,0.34227058
0,0.004232984,0.20501937
0.02934732,0.01320607,0.08283745
0,0.017986711,0.059818737
0,0.26941076,0.099143475
0,0.024763895,0.16852522
0.059664,0.016007662,0.13121101
0,0.08432637,0.10159469
0.0592765,0.14735399,0.008385235
0,0.009690701,0.17013718
0,0.07515985,0.035398465
0,0.008503978,0.056326363
0,0,0
0,0.014020045,0.0603513
0,0.051441193,0.060683317
0,0.13195527,0.14903592
0,0.042635668,0.010606375
0.03072698,0.004938493,0.027922686
0.122438766,0.5075429,0.108856715
0.030352527,0.07884599,0.012085725
0,0.053652298,0.021429056
0,0.21692654,0.0817142
0,0.007661174,0.05042094
0,0.0444833,0.20235695
0,0.08208682,0.15975091
0,0.19407181,0.17950055
0,0.05819841,0.078267545
0,0.010619465,0.020094942
0.030640928,0.07910492,0.06403497
0.029391529,0.014608362,0.11722581
0,0.001019337,0.06826027
0.029632492,0.007439094,0.0664096
0.061481692,0.20365329,0.008442686
0,0.043287333,0.22085035
0,0.06605556,0.13603523
0,0.018352147,0.03401791
0.091566935,0,0.06371075
0,0,0.06816364
0.06137845,0.19928679,0.037259433
0.030676056,0.10179139,0.009652866
0,0.19164369,0.10443965
0.122983724,0.013139659,0.078671046
0,0.023384465,0.11454556
0.18372452,0.118009195,0.06499629
0,0.013867808,0.01431124
0.030472018,0.01231739,0.048273537
0.061243996,0.113835,0.07372106
0,0.011792103,0.06053835
0.030576713,0.012445367,0.0874795
0,0.25545526,0.057723828
0.030255578,0.006395395,0.018835237
0.17560707,0.040393837,0.000205405
0,0.02264692,0.09301587
0.030563906,0.007462738,0.05933343
0.030558888,0,0.03419511
0,0.007018539,0.020789875
0.030505897,0.011567215,0.018261667
0,0.3137885,0.11096624
0.061146215,0.027275596,0.035405025
0,0.42674792,0.11010221
0.030735048,0.071765006,0.08186452
0,0.3247729,0.40619346
0.8472118,0.07638605,0.02913284
0.05873465,0.027729329,0.112799324
0,0.012538297,0.19363722
0.4572216,0.025430609,0.050268684
0.030656897,0.027168663,0.010494173
0.088766515,0,0.079392835
0,0.02134986,0.19544399
0,0.25966018,0.22915944
0,0.016063122,0.06264687
0.03059244,0.061817866,0.09339174
0.08970799,0.026655376,0.07368772
0.030716762,0.02541372,0.12110297
0.03062879,0.005893633,0.010747573
0,0.024321064,0.0091798
0,0,0.4017504
0.061066665,0.015292715,0.01047992
0,0.069317974,0.07992376
0,0.000487022,0.09307018
0.06151909,0.33410227,0
0.09161018,0.23090793,0.13773064
0.030712526,0.017731389,0.038538013
0,0.02088293,0.012165543
0.028537782,0.2397176,0.022508431
0,0.26001462,0
0.030704193,0.14041184,0
0.030730333,0.019351695,0.046814203
0,0.09033151,0.07771231
0,0.10088732,0.047221627
0.091899514,0.22767301,0.13834164
0.06053386,0,0.03325237
0.029864002,0.004369476,0.05337966
0.061314974,0.017687615,0.25153056
0,0,0
0,0.001336631,0.04522954
0.030601397,0.014339276,0.038984094
0.060657453,0.007474603,0.005113249
0,0.016453963,0.039200168
0,0,0.08313027
0,0,0.05700049
0.0304532,0.26744035,0.08332856
0.060505383,0.038272258,0.09804071
0.030500464,0.24106586,0.12205956
0,0.03938827,0.22761278
0.061358377,0.0347763,0.3329465
0,0.01745455,0.049059432
0.030373009,0.05199747,0.003498759
0,0.10833887,0.024864797
0,0.07354777,0.088457875
0.05512299,0.016231956,0.000914686
0,0.0022738,0.05390327
0.028955627,0.000416405,0.102729484
0,0.007815553,0.06084445
0.030697078,0.023350464,0.060449813
0.030188233,0.16876684,0.041297257
0.030057253,0.010888626,0.037202287
0,0.012897565,0.06383255
0,0.124897,0.1193903
0.030217763,0.027870584,0.031710073
0,0.17574698,0
0.061016727,0.05785029,0.24376743
0,0.031583216,0.08692861
0.06019414,0.023883095,0.009721697
0.06138536,0.007907679,0.06747647
0.028747927,0.006604232,0.000242817
0.030282663,0.001967381,0.13181366
0.030695222,0.004044974,0.02549885
0.030395843,0.051685475,0.07838856
0,0.0889118,0.094378546
0,0.068835184,0.055740777
0.030710662,0.23581117,0.03389657
0,0.008419948,0.1826833
0,0.06829736,0.079593666
0.030710164,0.008094382,0.008734552
0,0.00681943,0.030893076
0.030707855,0.006984368,0.08964561
0.06130364,0.2309789,0.009841982
0.030217724,0.054447785,0.26535103
0,0,0.09027669
0.030707711,0.10501066,0.011084723
0,0.01545563,0.063098386
0.060886994,0.010098746,0.07441247
0,0.00923101,0.03839878
0,0.03917089,0.10764512
0,0.020010622,0.025544427
0.12043975,0.09237938,0.002319705
0,0.01564528,0.012482304
0.030694257,0.105104685,0.054151732
0.06097407,0.031241378,0.11999375
0.060570244,0.005351254,0.1382851
0.15108213,0.024226636,0.30443928
0,0.045304738,0.016263971
0,0.012498689,0.01643039
0,0.013986741,0.040599562
0.12053951,0,0.2794477
0,0.08436696,0.25589254
0,0.56634074,0.17304924
0,0.120937586,0.33144486
0.057368916,0.004206461,0.007246461
0.030516634,0.31345993,0.21137996
0.02961679,0.028253563,0.05180608
0,0.010312893,0.05686974
0.06102274,0,0
0.030635497,0.4565422,0.22773883
0.030757364,0.17591543,0.04946891
0,0.43383604,0.14676893
0,0.011515752,0.09432761
0.030635718,0,0.022251252
0.06154603,0.017603457,0.026279112
0.12209859,0.15144317,0.39171433
0.061336428,0.013959812,0.022200853
0,0.057057314,0.08629102
0.030705117,0.006765964,0.024966862
0,0.015343084,0.05107586
0,0.005428666,0.006320127
0,0.01721945,0.028645387
0,0.040127356,0.030131614
0,0.3510673,0.11799948
0,0.078955375,0.047372866
0.059878252,0.011022541,0.10412019
0,0.021621749,0.021581884
0,0.028515255,0.043166213
0.03033866,0.016381092,0.021467049
0,0.010401193,0.40068856
0,0.006715655,0.032059528
0,0.006767898,0.081533335
0.0291715,0.016419914,0.08378615
0,0.13361079,0.003050045
0.08829224,0.14781347,0
0.03063704,0.09227629,0.15409884
0,0.009075839,0.014190719
0,0.023298915,0.46007252
0.030523065,0.20751424,0.068905294
0,0.3710343,0.06609092
0.029873183,0.008429385,0.008001832
0,0.018174091,0.012588285
0.11558824,0.033256296,0.057722114
0.030759037,0.16347207,0.27153042
0,0,0.47967806
0,0.000451769,0.007680453
0,0.4386064,0.08227017
0,0.031687174,0.08868131
0.030617638,0.03253016,0.030900283
0,0.004260777,0.058141347
0.058230087,0.38885197,0.07551775
0,0.010898338,0.07666319
0,0.09445129,0.114660844
0.091918215,0.04581694,0.008596701
0.030586762,0.023289071,0.028937852
0,0.00394068,0
0.030635642,0.014482386,0.00529211
0,0.06468419,0.023437968
0.030400602,0.005666119,0.016845744
0,0.15282147,0.03198177
0,0.004988547,0.18358305
0,0.06267149,0.5977114
0.030627646,0.010361304,0.030030774
0.029586433,0.019515356,0.13780983
0,0.020462302,0.07604918
0,0.003040186,0.17594203
0,0.013818656,0.08687675
0,0.010874474,0.023268554
0,0.07600759,0.028203627
0,0.004351634,0.13159929
0.057056796,0.009071199,0.003640501
0,0.17491646,0.019386973
0,0,0
0,0.17459665,0.18561547
0.06135635,0.014552067,0.10640418
0,0.02558247,0.014099401
0.09075434,0.34126803,0.15102704
0,0.6144732,0.07740976
0.030696332,0.050116293,0.015746836
0.030650226,0.02089409,0.09753039
0,0.002255097,0.037129745
0,0.009260966,0.023727199
0,0.015567004,0.14982417
0,0.13069454,0.014120544
0,0.13340582,0.07752934
0.030361589,0.010655637,0.080842406
0,0.01146518,0.08377058
0,0.010366437,0.070169546
0,0.023006331,0.063469455
0,0.027473811,0.11564682
0.12207947,0.022689234,0.123928204
0.030641124,0.22290085,0.07486564
0.030664144,0,0.05274612
0.06059465,0.009027196,0.07280863
0,0.6427074,0.14047955
0,0.00911628,0.028184367
0.06061801,0.015479376,0.07976461
0,0.02399695,0.006784674
0,0.28066134,0
0,0.4518277,0.030553976
0,0.017272549,0.037105504
0,0.15326771,0.0430113
0.030496757,0.02975064,0.03284458
0.030523065,0.005449295,0.027663914
0,0.016807742,0.03267998
0,0.012501616,0
0.05995541,0.01348545,0.08398922
0,0.00825278,0.02537849
0.09162393,0.01730576,0.21038274
0,0.31356555,0.27229527
0.030418571,0.0856615,0.061287183
0,0.121498406,0.004549381
0.03065126,0.16529302,0
0.03056499,0.03153782,0.097439945
0.028144691,0.000146725,0.03463119
0,0.1120214,0.06727009
0.030610604,0.001554104,0.022825684
0,0.05170033,0.059422348
0.030405784,0.026809705,0.2468448
0.029669996,0.01355831,0.10099868
0,0.012288839,0.019905359
0.030636208,0.008197616,0.051627748
0,0.029796252,0.10085925
0.030556304,0.023881424,0.031009633
0,0.000597514,0
0,0.007840616,0.2609965
0,0.010830831,0.22132564
0.028528519,0.20526972,0.07488289
0,0.010374544,0.27068722
0.092181675,0.019644935,0.26930588
0.030506324,0.3168655,0.25450486
0,0.0607134,0.07222731
0,0.025083989,0.034889672
0,0.014058122,0.16259083
0.058022294,0,0.24368697
0.030745134,0.62704605,0.18119484
0.030552568,0.29165888,0.4619447
0,0.029037183,0.023978155
0.030722328,0.37281543,0.11522612
0,0.018864308,0.1461405
0,0.009377662,0.078865014
0,0.021636266,0.108355455
0,0.006574306,0.031601824
0,0.02136114,0.010225121
0.023986977,0.19756304,0.08117196
0,0.014624736,0.392929
0,0.069893345,0.011684872
0,0.032879114,0.11079614
0.06139178,0.003288146,0.03367327
0,0.33054256,0.04371355
0,0.008906961,0.14465865
0,0.005408128,0.023556473
0.06137135,0.001557157,0.016445233
0,0.009549718,0.001590456
0.03049799,0.007345243,0.040466167
0,0.011162224,0.08868736
0,0.063760065,0.08421366
0,0,0.15179023
0,0.36112073,0.025855355
0,0.27480048,0.2835409
0.060637787,0.005959652,0.026375353
0.030689487,0.014407419,0.030384596
0,0.06656914,0.0642945
0.030437669,0.043438908,0.18903844
0,0.011731459,0.08052343
0.030710286,0.1299488,0.09327625
0,0,0.0263623
0,0.17017154,0.16661328
0,0.030215763,0.0742123
0,0.006803398,0.04580104
0.030695476,0.2038855,0.09114884
0.030660992,0.076463155,0.058068283
0,0.026498666,0.13923587
0,0.013823262,0.017266339
0.14883222,0.038714893,0.026055176
0.119727395,0.08235216,0.058452427
0,0.000240773,0.016756365
0.030463647,0.007636963,0.025316784
0,0.1655766,0.14573684
0,0.06580176,0.089491926
0.030438023,0.0748547,0.1305435
0,0.14638422,0.45514175
0,0.084160455,0.2261861
0.030398665,0.02151345,0.11075433
0.05726602,0.12601751,0.3575204
0.026504317,0.008466329,0.07305696
0,0.007754772,0.090959586
0,0.015640717,0.06147324
0.03069377,0.19501808,0.019604756
0.0613751,0.008091308,0.053518903
0,0.10564051,0.083087705
